slctn_nmbr,client_id,npo_account_id,npo_accnts_nmbr,pmnts_type,year,quarter,gender,age,clnt_cprtn_time_d,actv_prd_d,lst_pmnt_rcnc_d,balance,oprtn_sum_per_qrtr,oprtn_sum_per_year,frst_pmnt_date,lst_pmnt_date_per_qrtr,frst_pmnt,lst_pmnt,pmnts_sum,pmnts_nmbr,pmnts_sum_per_qrtr,pmnts_sum_per_year,pmnts_nmbr_per_qrtr,pmnts_nmbr_per_year,incm_sum,incm_per_qrtr,incm_per_year,mgd_accum_period,mgd_payment_period,phone_number,email,lk,assignee_npo,assignee_ops,postal_code,region,citizen,fact_addrss,appl_mrkr,evry_qrtr_pmnt,churn
2,0x7953E7FF69691C46A625A6FF4539AEF1,0xFEB2B6E1AE85C4418186BA15047DDB01,1,2,2016,2016Q4,-1,54,5303,0,4018,22659.76,871.53,871.53,2005-12-31,,8087.8,8087.8,8087.8,1,-0.0,-0.0,0,0,10337.74,871.52,871.52,4.0,4.0,-1,-1,-1,-1,-1,162622.0,ВОЛОГОДСКАЯ ОБЛ,1,1,0,0,0
1,0xB46B427029D15743A121BD4894995860,0x852066489775AF4FAA17BBFBCD7FC784,1,2,2014,2014Q3,-1,28,519,492,28,79621.86,14275.61,57870.64,2013-04-29,2014-09-03,4531.7,9.67,78853.65,17,14275.61,57102.43,3,12,768.2,-0.0,768.2,0.0,0.0,0,0,-1,-1,-1,143005.0,МОСКОВСКАЯ ОБЛ,1,-1,0,0,0
0,0xAD73BD1C6E01B04EA1C4527D030AD519,0xA5721903F11608479AB2A92801946B5F,1,2,2005,2005Q2,-1,32,2191,0,181,347.63,13.46,50.99,2004-12-31,,175.48,175.48,175.48,1,-0.0,-0.0,0,0,172.15,13.45,50.99,0.0,0.0,-1,0,-1,-1,-1,398530.0,ЛИПЕЦКАЯ ОБЛ,-1,1,0,0,0
0,0xFC2A18C372EFE24D8079B0E627A9B092,0x344A7FF8F9442442A900EE800E37375C,1,1,2018,2018Q2,-1,54,2068,2008,31,54439.86,2439.02,-53408.0,2012-12-11,2018-06-11,813.0,813.0,48285.36,50,2439.02,5691.05,3,6,6154.48,-0.0,-0.0,4.0,4.0,-1,0,-1,-1,-1,620088.0,СВЕРДЛОВСКАЯ ОБЛ,1,1,0,1,0
0,0x1876C5F592A69242A7949E3ADDBFB68B,0xF5317BB486AB0647933BB9C58196C28A,4,1,2022,2022Q2,-1,57,1582,1553,31,53410.82,3494.63,14360.61,2018-03-07,2022-06-07,276.74,1308.62,49374.69,50,3494.62,14360.61,3,12,1611.46,-0.0,-0.0,0.0,0.0,-1,0,-1,-1,-1,398046.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
1,0x1821C58A0FC325409AB9ED6EC2F270D2,0xDDAD6705C4A2964AA49C90BB6D05058E,1,2,2020,2020Q4,-1,63,8493,7762,731,919.2,41.68,41.68,1997-09-30,,34.14,0.07,95.19,6,-0.0,-0.0,0,0,824.0,41.68,41.68,7.5,7.5,0,0,-1,-1,-1,187650.0,ЛЕНИНГРАДСКАЯ ОБЛ,1,-1,0,0,0
0,0xE545D9F2110D7D4292195606832F8512,0xEA9C5025DCA8B546BC1014F05417C5D6,2,2,2006,2006Q2,-1,50,2577,529,31,8213.95,575.89,-2734.42,2004-12-31,2006-06-13,4072.8,189.78,5910.57,19,575.88,1056.7,3,7,2303.37,-0.0,-0.0,0.0,0.0,-1,0,-1,-1,-1,,,-1,-1,0,1,1
2,0x74E48AED6D5E014BB762E849AED93040,0x10AD754997DCCA4FA0DC2E09504E5A16,1,1,2018,2018Q3,1,41,5575,4635,29,53520.43,1219.51,6968.46,2005-12-31,2018-09-09,4878.04,406.5,38130.08,153,1219.51,4878.04,3,12,13860.38,-0.0,2090.41,4.0,4.0,-1,-1,1,-1,-1,606428.0,НИЖЕГОРОДСКАЯ ОБЛ,-1,1,0,1,0
0,0xCE4FD0E944B0FF45AA380756ED8F29A1,0xF5B6AD3F9EF7B947A368835003586E8B,1,1,2015,2015Q2,1,31,899,878,29,33244.68,5105.5,19098.15,2013-01-13,2015-06-10,519.06,791.61,31710.35,29,5105.5,16435.5,3,12,1534.32,-0.0,2662.64,0.0,0.0,-1,0,1,-1,-1,366317.0,ЧЕЧЕНСКАЯ РЕСП,-1,1,0,0,0
3,0x89122C768A4FB38311E8052FA2555D9A,0x89122C768A4FB38311E82DDE71D8FBC2,4,1,2018,2018Q1,-1,51,2553,436,31,117189.02,5419.17,33040.81,2016-12-31,2018-03-12,89017.03,3115.55,111911.01,16,5419.17,21960.16,3,12,5278.01,-0.0,11080.64,0.0,0.0,0,0,1,-1,-1,665708.0,ИРКУТСКАЯ ОБЛ,1,1,0,1,0
0,0x904C9708CE4AB24FB853B240BA22D1A0,0xB9CF054641950C4C9C6E8576C0B4E61D,3,1,2016,2016Q4,-1,56,3308,3290,23,314164.96,31525.36,63024.65,2007-12-11,2016-12-13,1076.12,5118.04,240804.39,108,9480.01,40979.31,3,12,73360.55,22045.34,22045.34,0.0,0.0,-1,0,1,-1,-1,628303.0,ХАНТЫ-МАНСИЙСКИЙ АО,1,1,0,1,0
0,0xD237F3CAAC83DA45BC98BD3DB841C7C0,0xEE7FB908D5E74A418F4F2C61A3A3C739,2,2,2014,2014Q4,1,52,5662,0,3652,7261.43,1018.42,1018.42,2004-12-31,,1853.06,1853.06,1853.06,1,-0.0,-0.0,0,0,5408.36,1018.42,1018.42,0.0,0.0,-1,0,-1,-1,-1,399053.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,0,0
0,0x7184C1969EBE844EB05BEF9DBDE2E3DB,0x72984096A1B51040924B3D0A1A1826FA,1,3,2018,2018Q4,1,73,2906,88,2818,4550.81,380.24,380.24,2011-01-16,,1423.08,1253.93,2677.01,3,-0.0,-0.0,0,0,1873.79,380.24,380.24,0.0,0.0,-1,0,-1,-1,-1,446304.0,,1,1,0,0,0
0,0x58420C0E05725343938612BC1154BD37,0x5520D0358CF8B142A3104D62ACB7F98A,1,2,2007,2007Q4,1,45,3127,1073,30,23229.21,947.24,3428.07,2004-12-31,2007-12-09,8205.51,619.43,16523.32,37,947.24,3428.06,3,12,6705.88,-0.0,-0.0,0.0,0.0,-1,0,-1,-1,-1,398005.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
2,0xCB58279F181EC142ABE73E5FF8010AA6,0x87651DD2D7A99F429A3D117DCD0DBE6E,1,2,2009,2009Q4,1,35,2299,0,1461,4192.98,161.27,161.27,2005-12-31,,1982.99,1982.99,1982.99,1,-0.0,-0.0,0,0,1025.57,161.26,161.26,4.0,4.0,-1,-1,-1,-1,-1,162600.0,ВОЛОГОДСКАЯ ОБЛ,1,-1,0,0,0
1,0x3778C785360C6A44BEC26F277958A6F8,0xCC49C5A953AEB3468C8F93977408D0D9,1,2,2003,2003Q2,-1,66,206,177,141,87.8,8.13,56.1,2002-12-17,2003-06-12,39.83,8.13,87.8,3,8.13,56.09,1,3,-0.0,-0.0,-0.0,6.0,6.0,0,0,-1,-1,-1,460050.0,ОРЕНБУРГСКАЯ ОБЛ,-1,-1,0,0,0
0,0xEBC3F4872926DF478A394E7B9703CBEF,0x4C10F62D861D244A87522F2E8BF92D32,1,2,2018,2018Q2,1,40,515,427,29,59298.66,13640.85,48681.43,2017-04-13,2018-06-14,4091.68,4069.09,58576.8,15,13640.85,43311.44,3,12,721.85,-0.0,5369.99,0.0,0.0,-1,0,1,-1,-1,625005.0,ТЮМЕНСКАЯ ОБЛ,1,1,0,0,0
2,0x4684BE286515B640AE3960E544FA2EC6,0x2FAE0689CA3D90408AFBE0D1863C6F0B,1,1,2008,2008Q4,1,39,708,666,27,3720.81,603.07,1993.31,2007-02-20,2008-12-17,154.47,154.47,3552.84,23,463.41,1853.65,3,12,167.96,139.65,139.65,0.1,0.1,-1,-1,-1,-1,-1,302019.0,ОРЛОВСКАЯ ОБЛ,1,1,0,1,0
0,0x8276F4A212819C4A9AA2D5E3A47C5CC6,0xB2A18E39C2065A45ACE6DFF40DFAA065,2,3,2010,2010Q3,-1,34,1047,1032,30,6272.24,487.8,2338.62,2007-11-18,2010-09-15,162.6,162.6,5691.05,35,487.8,1951.22,3,12,581.17,-0.0,387.39,0.0,0.0,-1,0,1,-1,-1,173009.0,НОВГОРОДСКАЯ ОБЛ,1,1,0,0,0
0,0x2E6D91CE770611429BE30686B5DB47D5,0xC20835CC57307D44B66ADF84BB85B3FE,1,2,2013,2013Q4,-1,48,5297,0,3287,103.65,3.04,3.04,2004-12-31,,32.41,32.41,32.41,1,-0.0,-0.0,0,0,71.23,3.04,3.04,0.0,0.0,-1,0,-1,-1,-1,398024.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,0,0
0,0xF5A2D835183A0D478B3E2EFA0AAF8FB9,0x001763D12DF1A7449392DE123ECBFFD7,1,2,2007,2007Q4,1,32,1363,1073,30,21422.53,1909.87,7823.54,2004-12-31,2007-12-09,1916.74,749.09,19656.69,37,1909.87,7823.54,3,12,1765.83,-0.0,-0.0,0.0,0.0,-1,0,-1,-1,-1,,,-1,-1,0,1,0
2,0x751A7CFFCAC88848A4F34593269A9C03,0xD39F9E8AE623CA4CA24DF4579BA4D963,1,1,2012,2012Q1,1,51,3894,2263,28,30590.34,487.8,3857.52,2005-12-31,2012-03-12,8455.28,162.6,18861.78,65,487.8,1951.22,3,12,7009.04,-0.0,1906.3,4.0,4.0,-1,-1,-1,-1,-1,162600.0,ВОЛОГОДСКАЯ ОБЛ,1,-1,0,0,0
0,0xDBE76FAFB349AF4F92D5D92C1100B3F1,0xF8C230D9E04D7245B624006AA6AA5DF3,1,1,2017,2017Q2,1,56,1213,1197,30,257179.17,23514.34,69728.62,2014-03-05,2017-06-14,4180.0,2887.38,233671.36,41,23514.34,57080.57,3,12,23507.79,-0.0,12648.04,0.0,0.0,-1,0,1,-1,-1,660049.0,КРАСНОЯРСКИЙ КРАЙ,1,1,0,1,0
0,0x7166B5ACB1C00B4B840DD28C90F6582E,0x4892215182239145B8FD55327AC71FF0,1,2,2007,2007Q2,-1,31,481,461,32,4373.76,1009.04,3326.11,2006-03-07,2007-06-11,228.29,90.87,4260.43,16,1009.04,3326.11,3,12,113.32,-0.0,-0.0,0.0,0.0,-1,0,-1,-1,-1,398024.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,0,0
0,0xDFFAE9E64A40EB4480C747783FCFB3A6,0x05B7270F2B796B4293CF9D6B6D458934,1,2,2012,2012Q4,1,25,1209,1187,30,26218.09,3182.48,9858.89,2009-09-09,2012-12-09,391.1,245.96,23874.98,40,1603.93,8280.35,3,12,2343.1,1578.54,1578.54,0.0,0.0,-1,0,-1,-1,-1,427790.0,УДМУРТСКАЯ РЕСП,1,1,0,1,0
1,0x040B343F90EE9F45B6DA6F9201F5E3D7,0xCA74A78F96CE6342BBA0CFDAEB0F7F7F,1,2,2003,2003Q1,-1,43,109,36,36,24.39,12.2,48.78,2002-12-22,2003-01-27,12.19,12.19,24.39,2,12.19,48.78,1,4,-0.0,-0.0,-0.0,6.0,6.0,0,0,-1,-1,-1,305502.0,КУРСКАЯ ОБЛ,-1,-1,0,0,0
0,0x928BF6F731D3004FA9831FC1538E39AC,0x2E000D9BD0C1D942B52B4D4F9A214BAF,2,1,2022,2022Q1,1,65,2397,2373,39,2294980.28,35158.18,317489.96,2015-09-07,2022-03-07,65654.46,17875.68,1908707.11,79,35158.17,317489.96,2,11,386273.22,-0.0,-0.0,0.0,0.0,-1,0,1,-1,-1,127642.0,,-1,1,0,1,0
1,0x3CD8F6A21810C94A862FD3C3073D2090,0x43D41BFA48C9AD41AF95FCAA86F0C346,1,2,2010,2010Q4,1,46,2930,188,2739,40.87,2.58,2.58,2002-12-26,,4.87,4.87,24.39,5,-0.0,-0.0,0,0,16.48,2.57,2.57,6.0,6.0,0,0,-1,-1,-1,305025.0,КУРСКАЯ ОБЛ,1,-1,0,0,0
0,0xA2C5F00D4AA18347B26021DB9A0ED8D9,0xE527C58FD13EB44BA3B9D55AC925B756,2,1,2005,2005Q2,1,35,2212,158,29,13602.78,990.46,4015.88,2004-12-31,2005-06-07,8831.51,941.09,10001.16,7,482.11,1987.6,3,12,3601.61,508.34,2028.27,0.0,0.0,-1,0,-1,-1,-1,398043.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
0,0x88D4F7325FA1C3448AAAE6D3387F5F38,0x849DF1FBF9FDA741A3168DEA6B728C5C,2,1,2020,2020Q3,1,39,5957,5731,31,202156.4,7847.45,46092.43,2004-12-31,2020-09-09,846.51,2480.38,184343.59,182,7847.44,38359.3,3,12,17812.8,-0.0,7733.13,0.0,0.0,-1,0,1,-1,-1,398070.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
0,0x3CFE715676F9D04CA0C9F567868C7E1B,0x88134E9F8AB6AE4E8B14F285E9834B8F,1,2,2021,2021Q4,1,49,8219,0,6209,6686.22,131.11,131.11,2004-12-31,,1989.75,1989.75,1989.75,1,-0.0,-0.0,0,0,4696.46,131.1,131.1,0.0,0.0,-1,0,-1,-1,-1,398046.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,0,0
0,0x8281E7B1E62830419ACB4A5A18F1890D,0xE5BA1E32C67E184E9C3B9A030D80491A,1,1,2019,2019Q2,1,55,2216,2195,33,233851.8,12396.67,59293.84,2013-06-06,2019-06-10,2328.45,3461.28,193822.0,75,12396.67,44715.03,5,16,40029.79,-0.0,14578.8,0.0,0.0,-1,0,1,-1,-1,628600.0,ХАНТЫ-МАНСИЙСКИЙ-ЮГРА АО,1,1,0,1,0
0,0x02F2275D71A3D641A0FDA2513CC90E80,0x298341DFF9C5AE4588D5B844A8088E9F,2,3,2017,2017Q4,1,46,277,192,29,21726.54,10650.37,21726.54,2017-06-08,2017-12-17,2604.39,7320.64,21430.92,7,10354.75,21430.92,3,7,295.61,295.61,295.61,0.0,0.0,-1,0,1,-1,-1,450068.0,БАШКОРТОСТАН РЕСП,1,1,0,1,0
1,0xC5B1C67A06895F41BB8A589BB17F6534,0x7A40C9305CE0B44098EBA2552C3C6DBB,1,2,2018,2018Q4,-1,40,3738,3738,3738,1655.02,135.29,135.29,2008-10-06,2018-12-31,837.39,0.08,837.48,3,0.08,0.08,1,1,768.75,135.21,135.21,0.0,0.0,0,0,-1,-1,-1,680007.0,ХАБАРОВСКИЙ КРАЙ,1,-1,0,0,0
0,0xCD5A4C0ACA41A74A9855D667F3970EC6,0x21AC588934B9BF4DB68C39C33032B5D2,2,1,2018,2018Q2,1,61,1018,999,28,61444.99,6595.93,26800.92,2015-09-16,2018-06-11,1158.53,2518.54,58194.3,35,6595.93,21217.37,3,12,3250.68,-0.0,5583.54,0.0,0.0,-1,0,1,-1,-1,692759.0,ПРИМОРСКИЙ КРАЙ,1,1,0,1,0
2,0xCB174DA6D638B743BCCB2C84F266CB2A,0xEC60C0EBA056F94E9B5E26F0B16E5556,1,2,2019,2019Q4,1,40,6048,0,5114,3154.66,121.33,121.33,2005-12-31,,975.61,975.61,975.61,1,-0.0,-0.0,0,0,1629.63,121.33,121.33,4.0,4.0,-1,-1,-1,-1,-1,606524.0,НИЖЕГОРОДСКАЯ ОБЛ,1,1,0,0,0
0,0x4355B36D56A28C4EAED2FBD8240BF8D7,0xA629005056964A2C11ED4FAEC9A43B48,2,3,2022,2022Q4,-1,41,443,426,29,70937.41,12093.24,59794.7,2021-10-14,2022-12-14,6031.3,4249.97,70846.32,16,12093.24,59794.69,3,13,91.09,-0.0,-0.0,0.0,0.0,-1,0,1,-1,-1,628310.0,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО,1,1,0,1,0
1,0x7E4D9AF582C36748B4C52D58C17A9507,0xD20D34B1F6186540A353F27B23F6DEE8,1,2,2014,2014Q4,-1,44,1919,1912,30,355981.58,25887.84,93788.67,2009-09-29,2014-12-24,1857.41,5693.9,153846.54,124,12307.35,38343.83,3,20,22251.12,-0.0,12933.46,0.0,0.0,0,0,1,-1,-1,125252.0,МОСКВА Г,-1,-1,0,0,0
0,0x7B7040E3F353B14CA2C99D6E270B85F6,0xB61B71D41D48DE4A83451383F378713F,1,2,2010,2010Q2,1,46,4038,1985,29,41610.25,2219.83,8718.9,2004-12-31,2010-06-08,8192.41,78.08,31966.15,67,2219.83,8483.38,3,12,9644.09,-0.0,235.52,0.0,0.0,-1,0,-1,-1,-1,398046.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,0,0
0,0xF3A342F783E477419808841B82618E19,0xC0D6A67925F33442AA2593FE615D651C,1,2,2020,2020Q4,1,47,6475,97,5747,7321.07,281.58,281.58,2004-12-31,,2730.51,128.9,3234.26,5,-0.0,-0.0,0,0,4086.79,281.57,281.57,0.0,0.0,-1,0,-1,-1,-1,398043.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,0,0
0,0xF2CE40D576D90A43B97EB173E1D73C15,0x1CD15D5F5DC4D645BB75F568FF599018,1,2,2008,2008Q3,1,22,296,274,30,2223.83,877.3,-193.02,2007-12-09,2008-09-08,193.02,341.65,2223.83,9,877.3,2030.8,3,8,-0.0,-0.0,-0.0,0.0,0.0,-1,0,-1,-1,-1,398032.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,1
2,0x6D9F39F87C704243966BAE65A85E4D19,0x1DA5ED64B020894993698F9339AAA123,1,1,2018,2018Q2,-1,55,4218,4165,29,60939.84,1219.51,4533.43,2007-01-11,2018-06-07,154.47,406.5,51796.74,133,1219.51,4471.54,3,10,9143.09,-0.0,61.88,0.1,0.1,-1,-1,1,-1,-1,186931.0,КАРЕЛИЯ РЕСП,1,-1,0,1,0
0,0x3870CDE604DD1B47AB12B3A59337279E,0x1A36F788D546344DB41445A1662EC58A,1,1,2021,2021Q4,1,56,5078,5055,32,427829.62,27930.42,52381.86,2008-02-05,2021-12-08,909.33,2472.6,293548.42,171,6520.75,30972.19,3,12,134281.2,21409.66,21409.66,0.0,0.0,-1,0,-1,-1,-1,446029.0,САМАРСКАЯ ОБЛ,1,1,0,1,0
0,0x2C8C205200060847A6CF46AEB4C9B0AE,0x3410CA902E654149B5C0CDC07FC35E16,1,1,2011,2011Q4,1,30,322,305,34,30688.61,8833.69,30688.61,2011-02-13,2011-12-15,1906.66,4278.37,30060.02,11,8205.1,30060.02,3,11,628.58,628.58,628.58,0.0,0.0,-1,0,-1,-1,-1,355029.0,СТАВРОПОЛЬСКИЙ КРАЙ,1,1,0,1,0
0,0x18E3FCF990F2BF43B67388059AE1093D,0xE952AB00B8507F47A27DD2AFED26765C,1,3,2019,2019Q4,-1,46,745,700,29,90379.59,11852.24,43438.22,2018-01-09,2019-12-10,2732.08,2878.78,84145.91,26,7607.65,39193.63,3,13,6233.67,4244.58,4244.58,0.0,0.0,-1,0,-1,-1,-1,628617.0,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО,1,1,0,1,0
0,0x8E4CA35403E03A4E86D2E6F2E967D3FE,0x076DF992785CB345BA2191160FC8F6B6,2,3,2012,2012Q3,-1,38,777,763,31,2186.75,243.9,1121.7,2010-08-15,2012-09-16,81.3,81.3,2113.82,26,243.9,975.61,3,12,72.92,-0.0,146.09,0.0,0.0,-1,0,-1,-1,-1,188544.0,ЛЕНИНГРАДСКАЯ ОБЛ,1,1,0,1,0
1,0xC9D05466A4861141ADC2A88D4BDB62DF,0x27F466C5183F484385A8698E6F5E8D65,1,2,2006,2006Q1,1,70,4593,381,4212,1045.8,99.37,99.37,1993-09-02,,40.65,0.38,81.3,2,-0.0,-0.0,0,0,964.5,99.37,99.37,1.8,1.8,0,0,-1,-1,-1,115582.0,МОСКВА Г,-1,-1,0,0,0
0,0x6E05B4C3786BDB46A863E616A10C9858,0xBEE2CED1C195E744B8EA1065CEFF119F,1,3,2020,2020Q4,-1,33,1313,456,814,16497.12,634.5,634.5,2017-07-10,,744.06,788.72,13904.05,20,-0.0,-0.0,0,0,2593.06,634.5,634.5,0.0,0.0,-1,0,-1,-1,-1,665808.0,ИРКУТСКАЯ ОБЛ,1,1,0,0,1
0,0x68132B849ECEE346B18B51B15E56A10A,0x51EAAE61EDD6DF4AB6BA23A32012AB08,2,1,2011,2011Q4,-1,23,874,850,548,4966.73,729.55,729.55,2009-08-10,2011-12-08,453.33,120.76,4729.36,10,545.99,545.99,2,2,237.36,183.56,183.56,0.0,0.0,-1,0,-1,-1,-1,398901.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,0,0
1,0x62A978F1B010564EB9229103BF5D2FAE,0xB1EE820C4A57F74B8E1E4BC63D1F5E4E,2,2,2017,2017Q1,-1,51,5226,1161,42,150423.18,1268.47,12619.56,2013-12-31,2017-03-06,61423.8,860.53,87940.77,37,1268.47,8040.41,2,12,62482.4,-0.0,4579.14,3.0,3.0,0,0,-1,-1,-1,426052.0,УДМУРТСКАЯ РЕСП,1,-1,0,0,0
1,0x8614B14155CC074B99E64293850936C4,0x8D0F23E00F5EEC409A0C2D5DC36317FA,1,2,2006,2006Q1,1,96,2903,0,2902,135.43,11.54,11.54,1998-04-20,,40.65,0.03,40.65,1,-0.0,-0.0,0,0,94.78,11.53,11.53,7.5,7.5,0,0,-1,-1,-1,111111.0,МОСКВА Г,-1,-1,0,0,0
2,0x1731C916A73D644E8380AF97B898D436,0xA5B7E4168D45A04FA080E9994FC559F8,1,1,2021,2021Q4,1,34,5619,1401,4218,10231.65,437.79,437.79,2006-08-13,,8.13,162.6,7000.0,44,-0.0,-0.0,0,0,3231.65,437.78,437.78,0.1,0.1,-1,-1,-1,-1,-1,162605.0,ВОЛОГОДСКАЯ ОБЛ,1,1,0,0,0
2,0xF5356690B0FB52489D034933F6E218FB,0xEB860DED34060248842E46087FB9B5F0,1,1,2012,2012Q4,1,34,3856,1787,770,97861.07,5669.76,5669.76,2005-12-31,,13900.0,1097.56,70357.72,59,-0.0,-0.0,0,0,22681.77,5669.76,5669.76,4.0,4.0,-1,-1,-1,-1,-1,162622.0,ВОЛОГОДСКАЯ ОБЛ,1,-1,0,0,0
1,0xDF7FFBC9DBD4244CA62D443AEB36C580,0x56D7C407BCBF0D42B4AC03167235F38D,1,2,2005,2005Q1,1,53,2690,0,2690,115.17,13.71,13.71,1997-11-18,,34.14,0.02,34.14,1,-0.0,-0.0,0,0,81.02,13.7,13.7,7.5,7.5,0,0,-1,-1,-1,195298.0,САНКТ-ПЕТЕРБУРГ Г,-1,-1,0,0,0
2,0xC15F7AF7DF1A404393D5BAC3E51A0B02,0xDEDE15F12D27AD4E9834C262D5E1D179,1,2,2017,2017Q4,1,51,5228,0,4383,4266.32,164.09,164.09,2005-12-31,,1396.55,1396.55,1396.55,1,-0.0,-0.0,0,0,2035.6,164.09,164.09,4.0,4.0,-1,-1,-1,-1,-1,162610.0,ВОЛОГОДСКАЯ ОБЛ,1,1,0,0,0
0,0xD91F44712796C246AB175DB957DBDF38,0x9820D5EA98CD76478F56B26EB24ECE79,1,1,2017,2017Q1,1,33,534,517,33,82535.5,13355.81,59697.1,2015-10-14,2017-03-14,3375.35,5132.81,79305.71,18,13355.81,54720.61,3,12,3229.78,-0.0,4976.48,0.0,0.0,-1,0,-1,-1,-1,680054.0,ХАБАРОВСКИЙ КРАЙ,1,1,0,1,0
1,0xC7450A7BED2DC746BC28BA01E720EF3C,0x3E796E0203C4F545B56DCFCB82B215A9,1,2,1998,1998Q1,1,40,135,91,53,74.63,17.72,17.72,1997-11-16,1998-02-15,40.65,0.06,73.17,3,16.26,16.26,1,1,1.45,1.45,1.45,7.5,7.5,0,0,-1,-1,-1,431210.0,МОРДОВИЯ РЕСП,-1,-1,0,0,0
1,0x1EE2FE651C3FF34A85B1D18AAF6F64DE,0x55A8667A0CC5BF4CB54AA79D214884FA,1,2,2002,2002Q1,1,66,2957,0,2957,323.12,12.24,40.93,1994-02-24,,40.65,0.18,40.65,1,-0.0,-0.0,0,0,282.47,12.23,40.92,1.8,1.8,0,0,-1,-1,-1,111395.0,МОСКВА Г,-1,-1,0,0,0
0,0x23B04E9685F9864B97AB28ECBC5E619B,0xE2DC51CCF57D0848A3A1EA075633B536,2,3,2013,2013Q4,-1,51,2774,1876,898,15086.37,630.28,630.28,2006-05-28,,325.2,162.6,10406.5,63,-0.0,-0.0,0,0,4679.86,630.28,630.28,0.0,0.0,-1,0,-1,-1,-1,188544.0,ЛЕНИНГРАДСКАЯ ОБЛ,1,1,0,0,1
0,0xF44101B61F713A4F8A58019EA03EA076,0x14CEA6FFEF7BDC46BC5828C2984064FC,1,3,2018,2018Q1,-1,43,706,642,28,21614.06,2518.37,14383.27,2016-06-08,2018-03-12,669.01,3026.36,20810.5,22,2518.37,12121.03,3,12,803.55,-0.0,2262.23,0.0,0.0,-1,0,1,-1,-1,452000.0,БАШКОРТОСТАН РЕСП,1,1,0,1,0
0,0xD8CED03F9B92F94D8522D00DD1B70215,0xB62DE8885ABEC344AD4323D5F168B7FB,2,1,2008,2008Q2,1,35,3275,1256,30,46876.37,2574.63,10185.86,2004-12-31,2008-06-09,12167.48,3377.07,37970.25,42,2574.63,8229.75,3,12,8906.1,-0.0,1956.1,0.0,0.0,-1,0,1,-1,-1,398024.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
0,0x0FC49BCA01F7E84AA405B33486AAA44A,0xC78ECCBC2538C047AAE186821FFB72AF,1,2,2012,2012Q4,1,39,4932,0,2922,120.58,7.33,7.33,2004-12-31,,38.85,38.85,38.85,1,-0.0,-0.0,0,0,81.72,7.32,7.32,0.0,0.0,-1,0,1,-1,-1,398035.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,0,0
1,0xFDC9A83C509ED641A490A1F72649E7D1,0xA85D845B95843C479210D8119424CDE8,1,2,1998,1998Q1,1,48,243,0,243,46.2,5.55,5.55,1997-07-31,,40.65,0.04,40.65,1,-0.0,-0.0,0,0,5.55,5.55,5.55,7.5,7.5,0,0,-1,-1,-1,215010.0,СМОЛЕНСКАЯ ОБЛ,1,-1,0,0,0
0,0x596C835B23084543977F9F7F15E84CD5,0xC58F896E5782624DB1F4C78F8DEC1BB4,2,1,2019,2019Q1,-1,55,2353,2328,32,377128.73,10848.18,85619.45,2012-10-21,2019-03-07,2516.32,4731.8,304631.4,78,10848.17,60978.93,3,14,72497.32,-0.0,24640.51,0.0,0.0,-1,0,1,-1,-1,628181.0,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО,1,1,0,1,0
0,0x79ADB3342905EC408DCB238D265C4CFE,0x48AC6324EFD4D64EBEB09CDD3289B897,1,3,2020,2020Q4,1,53,1491,1431,32,147665.09,13009.31,35134.1,2017-01-09,2020-12-10,1920.54,1172.04,131977.13,48,7944.48,30069.27,3,11,15687.95,5064.82,5064.82,0.0,0.0,-1,0,1,-1,-1,450039.0,БАШКОРТОСТАН РЕСП,1,1,0,1,0
2,0xB590D6CE203DF04CB25009CFB84524EE,0x78AAB7199A571948B333783D9773266D,1,1,2020,2020Q2,1,63,5669,5272,61,62173.08,975.61,5436.52,2005-12-31,2020-06-07,2528.45,243.9,43504.06,165,975.61,2926.83,3,10,18426.66,-0.0,2509.69,4.0,4.0,-1,-1,-1,-1,-1,186930.0,КАРЕЛИЯ РЕСП,1,-1,0,1,0
0,0x77164E105A648543882DCD4227179E39,0x842E4F583638134B8FC9B3E9F9462F2A,1,1,2020,2020Q1,1,53,2303,2283,34,233714.08,7140.63,43551.17,2013-12-10,2020-03-11,1841.23,11268.57,192647.9,72,7140.63,33788.09,3,13,41066.17,-0.0,9763.08,0.0,0.0,-1,0,1,-1,-1,427595.0,УДМУРТСКАЯ РЕСП,1,1,0,1,0
